,entry,country,area,date,number,position,year,month,day
5198,5198,雲林縣,莿桐鄉,2015/4/30,2.517241379,雲林縣莿桐鄉,2015,4,30
5199,5199,新竹縣,新埔鎮,2015/4/30,2.1,新竹縣新埔鎮,2015,4,30
5200,5200,桃園市,楊梅區,2015/4/30,1.6,桃園市楊梅區,2015,4,30
5201,5201,南投縣,草屯鎮,2015/4/30,1.3,南投縣草屯鎮,2015,4,30
5202,5202,南投縣,南投市,2015/4/30,1.133333333,南投縣南投市,2015,4,30
5203,5203,雲林縣,大埤鄉,2015/4/30,1.103448276,雲林縣大埤鄉,2015,4,30
5204,5204,屏東縣,萬丹鄉,2015/4/30,1.086956522,屏東縣萬丹鄉,2015,4,30
5205,5205,嘉義縣,溪口鄉,2015/4/30,0.86,嘉義縣溪口鄉,2015,4,30
5206,5206,屏東縣,崁頂鄉,2015/4/30,0.5555555560000001,屏東縣崁頂鄉,2015,4,30
5207,5207,屏東縣,屏東市,2015/4/30,0.454545455,屏東縣屏東市,2015,4,30
5208,5208,屏東縣,新園鄉,2015/4/30,0.333333333,屏東縣新園鄉,2015,4,30
5209,5209,新竹縣,竹北市,2015/4/30,0.263157895,新竹縣竹北市,2015,4,30
5210,5210,新竹縣,芎林鄉,2015/4/30,0.263157895,新竹縣芎林鄉,2015,4,30
5211,5211,臺東縣,東河鄉,2015/4/30,0.0,臺東縣東河鄉,2015,4,30
5212,5212,臺東縣,長濱鄉,2015/4/30,0.0,臺東縣長濱鄉,2015,4,30
5213,5213,臺東縣,臺東市,2015/4/30,0.0,臺東縣臺東市,2015,4,30
5214,5214,南投縣,名間鄉,2015/4/8,0.0,南投縣名間鄉,2015,4,8
5215,5215,南投縣,南投市,2015/4/8,0.0,南投縣南投市,2015,4,8
5216,5216,花蓮縣,富里鄉,2015/4/9,9.554216867000001,花蓮縣富里鄉,2015,4,9
5217,5217,花蓮縣,光復鄉,2015/4/9,7.123711339,花蓮縣光復鄉,2015,4,9
5218,5218,臺南市,後壁區,2015/4/9,6.0,臺南市後壁區,2015,4,9
5219,5219,花蓮縣,玉里鎮,2015/4/9,5.923076922000001,花蓮縣玉里鎮,2015,4,9
5220,5220,花蓮縣,鳳林鎮,2015/4/9,5.0,花蓮縣鳳林鎮,2015,4,9
5221,5221,臺南市,柳營區,2015/4/9,4.2375,臺南市柳營區,2015,4,9
5222,5222,屏東縣,崁頂鄉,2015/4/9,2.1818181819999998,屏東縣崁頂鄉,2015,4,9
5223,5223,嘉義縣,民雄鄉,2015/4/9,1.125,嘉義縣民雄鄉,2015,4,9
5224,5224,屏東縣,屏東市,2015/4/9,1.0,屏東縣屏東市,2015,4,9
5225,5225,嘉義縣,水上鄉,2015/4/9,0.84,嘉義縣水上鄉,2015,4,9
5226,5226,臺南市,下營區,2015/4/9,0.6875,臺南市下營區,2015,4,9
5227,5227,屏東縣,萬丹鄉,2015/4/9,0.666666667,屏東縣萬丹鄉,2015,4,9
5228,5228,臺東縣,池上鄉,2015/4/9,0.454545455,臺東縣池上鄉,2015,4,9
5229,5229,臺東縣,海端鄉,2015/4/9,0.45454545399999996,臺東縣海端鄉,2015,4,9
5230,5230,屏東縣,新園鄉,2015/4/9,0.384615385,屏東縣新園鄉,2015,4,9
5231,5231,彰化縣,溪洲鄉,2015/4/9,0.233333333,彰化縣溪洲鄉,2015,4,9
5232,5232,臺東縣,鹿野鄉,2015/4/9,0.192307692,臺東縣鹿野鄉,2015,4,9
5233,5233,彰化縣,二水鄉,2015/4/9,0.033333333,彰化縣二水鄉,2015,4,9
5234,5234,南投縣,南投市,2015/4/9,0.0,南投縣南投市,2015,4,9
5235,5235,南投縣,草屯鎮,2015/4/9,0.0,南投縣草屯鎮,2015,4,9
5236,5236,臺東縣,長濱鄉,2015/4/9,0.0,臺東縣長濱鄉,2015,4,9
5237,5237,臺東縣,臺東市,2015/4/9,0.0,臺東縣臺東市,2015,4,9
5238,5238,彰化縣,埔鹽鄉,2011/5/25,1.8518518519999998,彰化縣埔鹽鄉,2011,5,25
5239,5239,南投縣,草屯鎮,2011/5/25,1.5,南投縣草屯鎮,2011,5,25
5240,5240,宜蘭縣,三星鄉,2011/5/25,1.062992126,宜蘭縣三星鄉,2011,5,25
5241,5241,高雄市,美濃區,2011/5/25,0.0,高雄市美濃區,2011,5,25
5242,5242,台中市,霧峰區,2013/5/25,58.0,台中市霧峰區,2013,5,25
5243,5243,台中市,烏日區,2013/5/25,56.0,台中市烏日區,2013,5,25
5244,5244,台中市,外埔區,2013/5/25,47.0,台中市外埔區,2013,5,25
5245,5245,苗栗縣,三義鄉,2016/5/25,54.99999998,苗栗縣三義鄉,2016,5,25
5246,5246,苗栗縣,銅鑼鄉,2016/5/25,10.99999999,苗栗縣銅鑼鄉,2016,5,25
5247,5247,南投縣,名間鄉,1992/5/26,0.2,南投縣名間鄉,1992,5,26
5248,5248,南投縣,名間鄉,1993/5/26,0.0,南投縣名間鄉,1993,5,26
5249,5249,南投縣,名間鄉,1994/5/26,0.14,南投縣名間鄉,1994,5,26
5250,5250,南投縣,名間鄉,1995/5/26,0.0,南投縣名間鄉,1995,5,26
5251,5251,南投縣,名間鄉,1999/5/26,5.0,南投縣名間鄉,1999,5,26
5252,5252,南投縣,名間鄉,2003/5/26,0.2,南投縣名間鄉,2003,5,26
5253,5253,南投縣,名間鄉,2004/5/26,0.0,南投縣名間鄉,2004,5,26
5254,5254,南投縣,名間鄉,2005/5/26,0.14,南投縣名間鄉,2005,5,26
5255,5255,南投縣,名間鄉,2006/5/26,0.0,南投縣名間鄉,2006,5,26
5256,5256,嘉義縣,太保市,2008/5/26,19.99999998,嘉義縣太保市,2008,5,26
5257,5257,花蓮縣,富里鄉,2009/5/26,31.375,花蓮縣富里鄉,2009,5,26
5258,5258,彰化縣,二水鄉,2009/5/26,20.9999999,彰化縣二水鄉,2009,5,26
5259,5259,南投縣,名間鄉,2009/5/26,16.57142857,南投縣名間鄉,2009,5,26
5260,5260,南投縣,南投市,2009/5/26,14.8,南投縣南投市,2009,5,26
5261,5261,彰化縣,田中鎮,2009/5/26,9.999999995,彰化縣田中鎮,2009,5,26
5262,5262,彰化縣,社頭鄉,2009/5/26,8.999999999,彰化縣社頭鄉,2009,5,26
5263,5263,南投縣,草屯鎮,2009/5/26,8.874999998,南投縣草屯鎮,2009,5,26
5264,5264,臺中市,外埔區,2009/5/26,8.75,臺中市外埔區,2009,5,26
5265,5265,臺中市,后里區,2009/5/26,8.75,臺中市后里區,2009,5,26
5266,5266,嘉義縣,民雄鄉,2009/5/26,8.5,嘉義縣民雄鄉,2009,5,26
5267,5267,臺中市,霧峰區,2009/5/26,8.333333319,臺中市霧峰區,2009,5,26
5268,5268,嘉義縣,新港鄉,2009/5/26,7.247706422,嘉義縣新港鄉,2009,5,26
5269,5269,嘉義縣,溪口鄉,2009/5/26,5.592105263,嘉義縣溪口鄉,2009,5,26
5270,5270,雲林縣,大埤鄉,2009/5/26,5.0,雲林縣大埤鄉,2009,5,26
5271,5271,臺中市,烏日區,2009/5/26,3.833333333,臺中市烏日區,2009,5,26
5272,5272,嘉義縣,大林鎮,2009/5/26,3.333333333,嘉義縣大林鎮,2009,5,26
5273,5273,臺中市,大甲區,2009/5/26,2.5,臺中市大甲區,2009,5,26
5274,5274,臺中市,大安區,2009/5/26,1.6666666669999999,臺中市大安區,2009,5,26
5275,5275,臺中市,清水區,2009/5/26,1.25,臺中市清水區,2009,5,26
5276,5276,彰化縣,員林鎮,2009/5/26,1.2499999990000001,彰化縣員林鎮,2009,5,26
5277,5277,雲林縣,斗六市,2009/5/26,0.833333333,雲林縣斗六市,2009,5,26
5278,5278,彰化縣,花壇鄉,2009/5/26,0.6,彰化縣花壇鄉,2009,5,26
5279,5279,彰化縣,大村鄉,2009/5/26,0.25,彰化縣大村鄉,2009,5,26
5280,5280,雲林縣,斗南鎮,2009/5/26,0.0,雲林縣斗南鎮,2009,5,26
5281,5281,臺南市,西港區,2010/5/26,12.8,臺南市西港區,2010,5,26
5282,5282,臺南市,白河區,2010/5/26,9.55,臺南市白河區,2010,5,26
5283,5283,桃園市,楊梅區,2010/5/26,5.8333333320000005,桃園市楊梅區,2010,5,26
5284,5284,嘉義縣,溪口鄉,2010/5/26,5.166666666,嘉義縣溪口鄉,2010,5,26
5285,5285,南投縣,名間鄉,2010/5/26,5.0,南投縣名間鄉,2010,5,26
5286,5286,宜蘭縣,頭城鎮,2010/5/26,4.893617021,宜蘭縣頭城鎮,2010,5,26
5287,5287,臺南市,下營區,2010/5/26,2.266666667,臺南市下營區,2010,5,26
5288,5288,宜蘭縣,礁溪鄉,2010/5/26,2.141963727,宜蘭縣礁溪鄉,2010,5,26
5289,5289,宜蘭縣,壯圍鄉,2010/5/26,2.11038961,宜蘭縣壯圍鄉,2010,5,26
5290,5290,彰化縣,田中鎮,2010/5/26,1.5789473680000001,彰化縣田中鎮,2010,5,26
5291,5291,宜蘭縣,三星鄉,2010/5/26,1.153846154,宜蘭縣三星鄉,2010,5,26
5292,5292,彰化縣,北斗鎮,2010/5/26,0.081967213,彰化縣北斗鎮,2010,5,26
5293,5293,桃園市,中壢區,2010/5/26,0.0,桃園市中壢區,2010,5,26
5294,5294,彰化縣,田尾鄉,2010/5/26,0.0,彰化縣田尾鄉,2010,5,26
5295,5295,彰化縣,社頭鄉,2010/5/26,0.0,彰化縣社頭鄉,2010,5,26
5296,5296,屏東縣,屏東市,2010/5/26,0.0,屏東縣屏東市,2010,5,26
5297,5297,屏東縣,新園鄉,2010/5/26,0.0,屏東縣新園鄉,2010,5,26
5298,5298,屏東縣,萬丹鄉,2010/5/26,0.0,屏東縣萬丹鄉,2010,5,26
5299,5299,花蓮縣,富里鄉,2010/5/26,0.0,花蓮縣富里鄉,2010,5,26
5300,5300,臺南市,歸仁區,2010/5/26,0.0,臺南市歸仁區,2010,5,26
5301,5301,南投縣,名間鄉,2011/5/26,5.0,南投縣名間鄉,2011,5,26
5302,5302,嘉義縣,民雄鄉,2011/5/26,0.025,嘉義縣民雄鄉,2011,5,26
5303,5303,嘉義縣,太保市,2011/5/26,0.0,嘉義縣太保市,2011,5,26
5304,5304,嘉義縣,鹿草鄉,2011/5/26,0.0,嘉義縣鹿草鄉,2011,5,26
5305,5305,嘉義縣,新港鄉,2011/5/26,0.0,嘉義縣新港鄉,2011,5,26
5306,5306,彰化縣,二水鄉,2013/5/26,22.0,彰化縣二水鄉,2013,5,26
5307,5307,彰化縣,社頭鄉,2013/5/26,22.0,彰化縣社頭鄉,2013,5,26
5308,5308,南投縣,名間鄉,2014/5/26,2.999999999,南投縣名間鄉,2014,5,26
5309,5309,臺南市,柳營區,2015/5/26,1.896551724,臺南市柳營區,2015,5,26
5310,5310,臺南市,東山區,2015/5/26,1.363636364,臺南市東山區,2015,5,26
5311,5311,臺南市,後壁區,2015/5/26,0.595238095,臺南市後壁區,2015,5,26
5312,5312,臺南市,六甲區,2015/5/26,0.588235294,臺南市六甲區,2015,5,26
5313,5313,臺南市,下營區,2015/5/26,0.47619047600000003,臺南市下營區,2015,5,26
5314,5314,臺南市,新營區,2015/5/26,0.344827586,臺南市新營區,2015,5,26
5315,5315,臺東縣,關山鎮,2015/5/26,0.081967213,臺東縣關山鎮,2015,5,26
5316,5316,臺南市,西港區,2015/5/26,0.02173913,臺南市西港區,2015,5,26
5317,5317,臺東縣,池上鄉,2015/5/26,0.0,臺東縣池上鄉,2015,5,26
5318,5318,臺東縣,鹿野鄉,2015/5/26,0.0,臺東縣鹿野鄉,2015,5,26
5319,5319,高雄市,美濃區,2016/5/26,59.99999985,高雄市美濃區,2016,5,26
5320,5320,苗栗縣,頭屋鄉,2016/5/26,10.99999999,苗栗縣頭屋鄉,2016,5,26
5321,5321,苗栗縣,公館鄉,2016/5/26,8.599999997000001,苗栗縣公館鄉,2016,5,26
5322,5322,苗栗縣,竹南鎮,2016/5/26,5.545454544,苗栗縣竹南鎮,2016,5,26
5323,5323,苗栗縣,通霄鎮,2016/5/26,5.0,苗栗縣通霄鎮,2016,5,26
5324,5324,苗栗縣,後龍鎮,2016/5/26,4.999999999,苗栗縣後龍鎮,2016,5,26
5325,5325,苗栗縣,苑裡鎮,2016/5/26,4.999999999,苗栗縣苑裡鎮,2016,5,26
5326,5326,苗栗縣,頭份鎮,2016/5/26,4.999999999,苗栗縣頭份鎮,2016,5,26
5327,5327,苗栗縣,造橋鄉,2016/5/26,4.999999997,苗栗縣造橋鄉,2016,5,26
5328,5328,臺南市,東山區,2016/5/26,2.5,臺南市東山區,2016,5,26
5329,5329,嘉義縣,鹿草鄉,2016/5/26,1.351351351,嘉義縣鹿草鄉,2016,5,26
5330,5330,嘉義縣,太保市,2016/5/26,0.740740741,嘉義縣太保市,2016,5,26
5331,5331,臺東縣,臺東市,2016/5/26,0.37037037,臺東縣臺東市,2016,5,26
5332,5332,臺東縣,成功鎮,2016/5/26,0.0,臺東縣成功鎮,2016,5,26
5333,5333,臺東縣,東河鄉,2016/5/26,0.0,臺東縣東河鄉,2016,5,26
5334,5334,臺東縣,長濱鄉,2016/5/26,0.0,臺東縣長濱鄉,2016,5,26
5335,5335,彰化縣,二水鄉,2016/5/26,0.0,彰化縣二水鄉,2016,5,26
5336,5336,彰化縣,社頭鄉,2016/5/26,0.0,彰化縣社頭鄉,2016,5,26
5337,5337,彰化縣,溪洲鄉,2016/5/26,0.0,彰化縣溪洲鄉,2016,5,26
5338,5338,嘉義縣,民雄鄉,1992/5/27,0.38,嘉義縣民雄鄉,1992,5,27
5339,5339,屏東縣,萬丹鄉,1993/5/27,5.0,屏東縣萬丹鄉,1993,5,27
5340,5340,嘉義縣,民雄鄉,1993/5/27,3.2,嘉義縣民雄鄉,1993,5,27
5341,5341,屏東縣,萬丹鄉,1994/5/27,5.0,屏東縣萬丹鄉,1994,5,27
5342,5342,花蓮縣,玉里鎮,1994/5/27,0.52,花蓮縣玉里鎮,1994,5,27
5343,5343,花蓮縣,富里鄉,1994/5/27,0.5,花蓮縣富里鄉,1994,5,27
5344,5344,嘉義縣,民雄鄉,2003/5/27,0.38,嘉義縣民雄鄉,2003,5,27
5345,5345,屏東縣,萬丹鄉,2004/5/27,5.0,屏東縣萬丹鄉,2004,5,27
5346,5346,花蓮縣,鳳林鎮,2015/6/1,10.72580645,花蓮縣鳳林鎮,2015,6,1
5347,5347,花蓮縣,壽豐鄉,2015/6/1,7.051282051,花蓮縣壽豐鄉,2015,6,1
5348,5348,花蓮縣,富里鄉,2015/6/1,5.517241379,花蓮縣富里鄉,2015,6,1
5349,5349,花蓮縣,玉里鎮,2015/6/1,3.493449782,花蓮縣玉里鎮,2015,6,1
5350,5350,彰化縣,二水鄉,2015/6/10,1.333333333,彰化縣二水鄉,2015,6,10
5351,5351,彰化縣,溪洲鄉,2015/6/10,1.0,彰化縣溪洲鄉,2015,6,10
5352,5352,花蓮縣,富里鄉,2015/6/11,22.2,花蓮縣富里鄉,2015,6,11
5353,5353,花蓮縣,玉里鎮,2015/6/11,20.53763441,花蓮縣玉里鎮,2015,6,11
5354,5354,花蓮縣,鳳林鎮,2015/6/11,15.099009900000002,花蓮縣鳳林鎮,2015,6,11
5355,5355,花蓮縣,光復鄉,2015/6/11,4.999999999,花蓮縣光復鄉,2015,6,11
5356,5356,雲林縣,大埤鄉,2015/6/11,4.482758621,雲林縣大埤鄉,2015,6,11
5357,5357,嘉義縣,民雄鄉,2015/6/11,3.4210526310000002,嘉義縣民雄鄉,2015,6,11
5358,5358,嘉義縣,水上鄉,2015/6/11,3.333333333,嘉義縣水上鄉,2015,6,11
5359,5359,雲林縣,斗南鎮,2015/6/11,3.166666667,雲林縣斗南鎮,2015,6,11
5360,5360,臺南市,後壁區,2015/6/11,2.727272727,臺南市後壁區,2015,6,11
5361,5361,雲林縣,莿桐鄉,2015/6/11,0.689655172,雲林縣莿桐鄉,2015,6,11
5362,5362,臺東縣,東河鄉,2015/6/11,0.588235294,臺東縣東河鄉,2015,6,11
5363,5363,臺東縣,長濱鄉,2015/6/11,0.0,臺東縣長濱鄉,2015,6,11
5364,5364,臺南市,柳營區,2015/6/2,3.6538461539999996,臺南市柳營區,2015,6,2
5365,5365,臺南市,下營區,2015/6/2,2.692307692,臺南市下營區,2015,6,2
5366,5366,臺南市,東山區,2015/6/2,1.96969697,臺南市東山區,2015,6,2
5367,5367,臺南市,六甲區,2015/6/2,1.5625,臺南市六甲區,2015,6,2
5368,5368,臺南市,後壁區,2015/6/2,1.428571429,臺南市後壁區,2015,6,2
5369,5369,臺南市,西港區,2015/6/2,0.869565217,臺南市西港區,2015,6,2
5370,5370,臺南市,新營區,2015/6/2,0.535714286,臺南市新營區,2015,6,2
5371,5371,臺東縣,鹿野鄉,2015/6/2,0.37037037,臺東縣鹿野鄉,2015,6,2
5372,5372,臺東縣,池上鄉,2015/6/2,0.192307692,臺東縣池上鄉,2015,6,2
5373,5373,臺東縣,關山鎮,2015/6/2,0.161290323,臺東縣關山鎮,2015,6,2
5374,5374,花蓮縣,富里鄉,2015/6/22,23.7012987,花蓮縣富里鄉,2015,6,22
5375,5375,花蓮縣,玉里鎮,2015/6/22,18.81987578,花蓮縣玉里鎮,2015,6,22
5376,5376,花蓮縣,光復鄉,2015/6/22,16.25,花蓮縣光復鄉,2015,6,22
5377,5377,彰化縣,二水鄉,2015/6/3,1.0,彰化縣二水鄉,2015,6,3
5378,5378,彰化縣,溪洲鄉,2015/6/3,0.666666667,彰化縣溪洲鄉,2015,6,3
5379,5379,雲林縣,斗南鎮,2015/6/4,4.76744186,雲林縣斗南鎮,2015,6,4
5380,5380,嘉義縣,大林鎮,2015/6/4,2.96875,嘉義縣大林鎮,2015,6,4
5381,5381,雲林縣,大埤鄉,2015/6/4,2.931034483,雲林縣大埤鄉,2015,6,4
5382,5382,嘉義縣,民雄鄉,2015/6/4,2.4,嘉義縣民雄鄉,2015,6,4
5383,5383,雲林縣,莿桐鄉,2015/6/4,1.6666666669999999,雲林縣莿桐鄉,2015,6,4
5384,5384,臺東縣,長濱鄉,2015/6/4,0.0,臺東縣長濱鄉,2015,6,4
5385,5385,嘉義縣,大林鎮,2015/6/5,2.85,嘉義縣大林鎮,2015,6,5
5386,5386,嘉義縣,民雄鄉,2015/6/5,1.65,嘉義縣民雄鄉,2015,6,5
5387,5387,臺南市,柳營區,2015/6/9,3.939393939,臺南市柳營區,2015,6,9
5388,5388,臺南市,六甲區,2015/6/9,3.75,臺南市六甲區,2015,6,9
5389,5389,臺南市,東山區,2015/6/9,2.5,臺南市東山區,2015,6,9
5390,5390,臺南市,下營區,2015/6/9,1.0,臺南市下營區,2015,6,9
5391,5391,臺南市,新營區,2015/6/9,0.6521739129999999,臺南市新營區,2015,6,9
5392,5392,臺東縣,關山鎮,2015/6/9,0.5555555560000001,臺東縣關山鎮,2015,6,9
5393,5393,臺東縣,鹿野鄉,2015/6/9,0.535714286,臺東縣鹿野鄉,2015,6,9
5394,5394,臺南市,西港區,2015/6/9,0.41666666700000005,臺南市西港區,2015,6,9
5395,5395,臺東縣,池上鄉,2015/6/9,0.28301886800000003,臺東縣池上鄉,2015,6,9
5396,5396,臺東縣,臺東市,2015/6/9,0.0,臺東縣臺東市,2015,6,9
5397,5397,臺東縣,關山鎮,2015/9/1,0.833333333,臺東縣關山鎮,2015,9,1
5398,5398,臺東縣,池上鄉,2015/9/1,0.833333333,臺東縣池上鄉,2015,9,1
5399,5399,臺東縣,鹿野鄉,2015/9/1,0.833333333,臺東縣鹿野鄉,2015,9,1
5400,5400,臺東縣,東河鄉,2015/9/10,0.0,臺東縣東河鄉,2015,9,10
5401,5401,花蓮縣,玉里鎮,2015/9/15,9.05940594,花蓮縣玉里鎮,2015,9,15
5402,5402,花蓮縣,富里鄉,2015/9/15,9.05940594,花蓮縣富里鄉,2015,9,15
5403,5403,臺東縣,關山鎮,2015/9/15,0.6521739129999999,臺東縣關山鎮,2015,9,15
5404,5404,臺東縣,鹿野鄉,2015/9/15,0.454545455,臺東縣鹿野鄉,2015,9,15
5405,5405,臺東縣,池上鄉,2015/9/15,0.3125,臺東縣池上鄉,2015,9,15
5406,5406,臺東縣,臺東市,2015/9/15,0.192307692,臺東縣臺東市,2015,9,15
5407,5407,臺東縣,東河鄉,2015/9/18,0.0,臺東縣東河鄉,2015,9,18
5408,5408,臺東縣,鹿野鄉,2015/9/22,0.588235294,臺東縣鹿野鄉,2015,9,22
5409,5409,臺東縣,關山鎮,2015/9/22,0.454545455,臺東縣關山鎮,2015,9,22
5410,5410,臺東縣,池上鄉,2015/9/22,0.454545455,臺東縣池上鄉,2015,9,22
5411,5411,臺東縣,東河鄉,2015/9/24,0.0,臺東縣東河鄉,2015,9,24
5412,5412,臺東縣,鹿野鄉,2015/9/29,0.588235294,臺東縣鹿野鄉,2015,9,29
5413,5413,臺東縣,臺東市,2015/9/29,0.454545455,臺東縣臺東市,2015,9,29
5414,5414,臺東縣,關山鎮,2015/9/29,0.192307692,臺東縣關山鎮,2015,9,29
5415,5415,臺東縣,池上鄉,2015/9/29,0.098039216,臺東縣池上鄉,2015,9,29
5416,5416,臺東縣,東河鄉,2015/9/29,0.0,臺東縣東河鄉,2015,9,29
5417,5417,臺東縣,東河鄉,2015/9/3,0.0,臺東縣東河鄉,2015,9,3
5418,5418,臺東縣,鹿野鄉,2015/9/8,1.233333333,臺東縣鹿野鄉,2015,9,8
5419,5419,臺東縣,池上鄉,2015/9/8,0.833333333,臺東縣池上鄉,2015,9,8
5420,5420,臺東縣,關山鎮,2015/9/8,0.833333333,臺東縣關山鎮,2015,9,8
5421,5421,臺東縣,鹿野鄉,2016/11/17,0.114942529,臺東縣鹿野鄉,2016,11,17
5422,5422,臺東縣,池上鄉,2016/11/17,0.0,臺東縣池上鄉,2016,11,17
5423,5423,臺東縣,關山鎮,2016/11/17,0.0,臺東縣關山鎮,2016,11,17
5424,5424,臺東縣,鹿野鄉,2016/11/3,0.114942529,臺東縣鹿野鄉,2016,11,3
5425,5425,臺東縣,池上鄉,2016/11/3,0.0,臺東縣池上鄉,2016,11,3
5426,5426,臺東縣,關山鎮,2016/11/3,0.0,臺東縣關山鎮,2016,11,3
5427,5427,臺東縣,鹿野鄉,2016/12/1,0.46875,臺東縣鹿野鄉,2016,12,1
5428,5428,臺東縣,池上鄉,2016/12/1,0.0,臺東縣池上鄉,2016,12,1
5429,5429,臺東縣,關山鎮,2016/12/1,0.0,臺東縣關山鎮,2016,12,1
5430,5430,屏東縣,萬丹鄉,2016/3/10,12.92307692,屏東縣萬丹鄉,2016,3,10
5431,5431,屏東縣,新園鄉,2016/3/10,1.666666666,屏東縣新園鄉,2016,3,10
5432,5432,屏東縣,屏東市,2016/3/10,1.0,屏東縣屏東市,2016,3,10
5433,5433,屏東縣,崁頂鄉,2016/3/10,0.384615385,屏東縣崁頂鄉,2016,3,10
5434,5434,嘉義縣,大林鎮,2016/3/10,0.0,嘉義縣大林鎮,2016,3,10
5435,5435,嘉義縣,民雄鄉,2016/3/10,0.0,嘉義縣民雄鄉,2016,3,10
5436,5436,嘉義縣,新港鄉,2016/3/14,0.0,嘉義縣新港鄉,2016,3,14
5437,5437,嘉義縣,溪口鄉,2016/3/14,0.0,嘉義縣溪口鄉,2016,3,14
5438,5438,臺南市,六甲區,2016/3/21,1.6666666669999999,臺南市六甲區,2016,3,21
5439,5439,嘉義縣,太保市,2016/3/21,0.32,嘉義縣太保市,2016,3,21
5440,5440,嘉義縣,六腳鄉,2016/3/21,0.075,嘉義縣六腳鄉,2016,3,21
5441,5441,臺南市,東山區,2016/3/21,0.034883721,臺南市東山區,2016,3,21
5442,5442,花蓮縣,玉里鎮,2016/3/24,30.68103448,花蓮縣玉里鎮,2016,3,24
5443,5443,嘉義縣,鹿草鄉,2016/3/24,3.5180180180000002,嘉義縣鹿草鄉,2016,3,24
5444,5444,花蓮縣,壽豐鄉,2016/3/24,0.833333333,花蓮縣壽豐鄉,2016,3,24
5445,5445,嘉義縣,民雄鄉,2016/3/24,0.7070707070000001,嘉義縣民雄鄉,2016,3,24
5446,5446,臺南市,後壁區,2016/3/24,0.599206349,臺南市後壁區,2016,3,24
5447,5447,屏東縣,萬丹鄉,2016/3/25,14.17948718,屏東縣萬丹鄉,2016,3,25
5448,5448,屏東縣,崁頂鄉,2016/3/25,9.399999999,屏東縣崁頂鄉,2016,3,25
5449,5449,屏東縣,屏東市,2016/3/25,6.999999999,屏東縣屏東市,2016,3,25
5450,5450,屏東縣,新園鄉,2016/3/25,0.41666666700000005,屏東縣新園鄉,2016,3,25
5451,5451,臺南市,六甲區,2016/3/30,34.73529412,臺南市六甲區,2016,3,30
5452,5452,花蓮縣,玉里鎮,2016/3/30,32.0245614,花蓮縣玉里鎮,2016,3,30
5453,5453,臺南市,柳營區,2016/3/30,22.0,臺南市柳營區,2016,3,30
5454,5454,花蓮縣,富里鄉,2016/3/30,17.5,花蓮縣富里鄉,2016,3,30
5455,5455,臺南市,下營區,2016/3/30,16.75,臺南市下營區,2016,3,30
5456,5456,屏東縣,萬丹鄉,2016/3/31,10.625,屏東縣萬丹鄉,2016,3,31
5457,5457,屏東縣,崁頂鄉,2016/3/31,7.622222221,屏東縣崁頂鄉,2016,3,31
5458,5458,屏東縣,東港鎮,2016/3/31,7.072727272000001,屏東縣東港鎮,2016,3,31
5459,5459,屏東縣,新園鄉,2016/3/31,4.437037037,屏東縣新園鄉,2016,3,31
5460,5460,嘉義縣,太保市,2016/4/1,22.16233766,嘉義縣太保市,2016,4,1
5461,5461,雲林縣,斗南鎮,2016/4/1,10.59659091,雲林縣斗南鎮,2016,4,1
5462,5462,新竹縣,芎林鄉,2016/4/1,5.0,新竹縣芎林鄉,2016,4,1
5463,5463,桃園市,楊梅區,2016/4/1,5.0,桃園市楊梅區,2016,4,1
5464,5464,新竹縣,新埔鎮,2016/4/1,4.999999999,新竹縣新埔鎮,2016,4,1
5465,5465,嘉義縣,水上鄉,2016/4/1,4.51,嘉義縣水上鄉,2016,4,1
5466,5466,雲林縣,莿桐鄉,2016/4/1,3.551724138,雲林縣莿桐鄉,2016,4,1
5467,5467,嘉義縣,鹿草鄉,2016/4/1,1.44,嘉義縣鹿草鄉,2016,4,1
5468,5468,雲林縣,大埤鄉,2016/4/1,1.108108108,雲林縣大埤鄉,2016,4,1
5469,5469,雲林縣,莿桐鄉,2016/4/11,1.904761905,雲林縣莿桐鄉,2016,4,11
5470,5470,雲林縣,斗南鎮,2016/4/11,0.23076923100000002,雲林縣斗南鎮,2016,4,11
5471,5471,雲林縣,斗六市,2016/4/11,0.065789474,雲林縣斗六市,2016,4,11
5472,5472,雲林縣,大埤鄉,2016/4/11,0.029821074,雲林縣大埤鄉,2016,4,11
5473,5473,嘉義縣,大林鎮,2016/4/12,12.17391304,嘉義縣大林鎮,2016,4,12
5474,5474,新竹縣,新埔鎮,2016/4/12,11.0,新竹縣新埔鎮,2016,4,12
5475,5475,雲林縣,莿桐鄉,2016/4/12,10.82857143,雲林縣莿桐鄉,2016,4,12
5476,5476,雲林縣,斗南鎮,2016/4/12,8.671403197,雲林縣斗南鎮,2016,4,12
5477,5477,桃園市,楊梅區,2016/4/12,7.999999999,桃園市楊梅區,2016,4,12
5478,5478,雲林縣,大埤鄉,2016/4/12,7.179487179,雲林縣大埤鄉,2016,4,12
5479,5479,新竹縣,竹北市,2016/4/12,5.0,新竹縣竹北市,2016,4,12
5480,5480,高雄市,林園區,2016/4/13,54.99999996,高雄市林園區,2016,4,13
5481,5481,高雄市,美濃區,2016/4/13,54.99999995,高雄市美濃區,2016,4,13
5482,5482,嘉義縣,民雄鄉,2016/4/13,26.9375,嘉義縣民雄鄉,2016,4,13
5483,5483,高雄市,大寮區,2016/4/13,19.99999993,高雄市大寮區,2016,4,13
